,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number)
Run_3443,0.11235585064767484,59687.56569443307,45524.64665521552,9728.605723553126
Run_3444,0.11235585065853267,59687.56570020841,45791.50437544803,10490.365371886042
Run_3445,0.11236139154794217,59689.3865108507,45428.80607091637,10170.364818286258
Run_3446,0.22698220769914954,59856.18150817381,10523.865583760451,4591.0388469318705
Run_3447,0.11235585065498599,59687.56569861966,45724.21810106264,10294.057475624035
Run_3448,0.0013100026129679045,3471.00657120583,625970355.5284388,4306835461.141175
Run_3449,462178.63301908696,4780.877510695189,8615.461094589698,1206956.0317622004
Run_3450,462178.63298339385,4780.877516942499,9421.921348680247,1300088.6559105543
Run_3451,462178.6330190738,4780.877499331573,7032.03537797371,1020732.7487315811
Run_3452,462178.6320596112,4780.878572870746,8615.461763578602,1206956.0328840702
Run_3453,0.001309564058104766,3470.88439380494,628335275.0140928,4306167899.367634
Run_3454,462178.63301908696,4780.877510695189,8615.461094589698,1206956.0317622004
Run_3455,0.26151542897694,59858.234975591586,9645.780629267208,4504.178055033806
Run_3456,462178.63301908696,4780.877510695189,8615.461094589698,1206956.0317622004
Run_3457,0.0014429720839317377,3487.2321693129647,986602245.1879747,4174621207.73197
Run_3458,0.0014429720839317377,3487.2321693129647,986602245.1879747,4174621207.73197
Run_3459,0.0014429720839317377,3487.2321693129647,986602245.1879747,4174621207.73197
Run_3460,0.0014433392398372808,3487.3421827557822,986602318.3138903,4174621484.3864965
Run_3461,0.0014430227842291202,3487.260539275951,987891709.1458498,4174247950.7067966
Run_3462,469818.9686264601,3555.996880204023,72.43785165211266,1611.479088350843
Run_3463,0.0032540697205401528,4130.394119738561,9936034662.450466,27622622451.910286
Run_3464,0.0019163038775002117,4835.770216495713,363157.3946344217,2418755.7657908667
Run_3465,55645.535563474914,10293.360867205904,41.65273401401543,1388.6590982131966
Run_3466,55645.535563474914,10293.360867205904,41.65273401401543,1388.6590982131966
Run_3467,55645.53555803068,10293.360867282861,41.59573550554852,1382.3933838684002
Run_3468,55645.535322892065,10293.361113512268,41.65313359273291,1388.6639818813178
Run_3469,0.001848419966442633,4054.09272625666,910902.8832806872,3264474.939677832
Run_3470,49473.04750220115,13436.579799752411,18.15764232242509,406.89315620026264
Run_3471,1234322.8390949052,4440.339044417709,595.7242454391271,19799.14979416465
Run_3472,55645.535563474914,10293.360867205904,41.65273401401543,1388.6590982131966
Run_3473,0.06797694695611495,42031.96059504217,99817.92042421884,791343.5055998606
Run_3474,0.06797694695611495,42031.96059504217,99817.92042421884,791343.5055998606
Run_3475,0.06797694695611495,42031.96059504217,99817.92042421884,791343.5055998606
Run_3476,0.06797694695569158,42031.9605999008,100052.44379953078,794118.007865073
Run_3477,0.0679768454489062,42031.94486851979,97864.14343720661,791675.9077179299
Run_3478,0.08925780003462117,50625.88321606241,107618.98155396966,438326.80988151993
Run_3479,0.07908354138580563,46564.64068059865,92270.43354642118,597509.0185935418
Run_3480,0.0027961883052539226,4058.010432290069,7310071725.36965,28928581632.492825
Run_3481,0.0013300122504797214,3476.3106607429854,825838256.3599066,4281651733.861927
Run_3482,0.0013300122504797214,3476.3106607429854,825838256.3599066,4281651733.861927
Run_3483,0.0013290479863055874,3476.0189548656504,825838030.2970748,4281650555.094747
Run_3484,0.0013302864063921486,3476.463643300445,832768091.5432073,4279658743.445262
Run_3485,0.0013147546258503685,3472.2849826514816,644407186.5087672,4303789042.030111
Run_3486,0.002939308259663379,4094.9366589269957,8851297494.435827,28654464451.394127
Run_3487,0.09581943160728851,53235.49873365586,96062.95489396152,315365.9727027167
Run_3488,0.0013300122504797214,3476.3106607429854,825838256.3599066,4281651733.861927
Run_3489,0.001250026737564247,3263.0322116218035,1103005.869216934,4281564.756641575
Run_3490,0.001250026737564247,3263.0322116218035,1103005.869216934,4281564.756641575
Run_3491,0.001250027686063886,3263.032990102942,1103010.5964554707,4281607.679198812
Run_3492,0.0012500092589145953,3263.0255089410207,1088441.1576966129,4227012.35890439
Run_3493,0.0012500274708513654,3263.0323921625104,1110063.0359676587,4280061.061934841
Run_3494,0.0011929899740856262,3246.154229444907,1010811.0345429281,4297232.307497733
Run_3495,0.0009426304725585924,3146.075542467674,368148.4023436449,2771820.8553580563
Run_3496,0.11230237146618041,59693.49166007665,40965.95886576457,10683.057317433315
Run_3497,0.1124641032236306,59728.65188139461,39474.14187456475,8475.867899993551
Run_3498,0.11246410321563304,59728.65187468262,39134.85966182981,7352.981844007542
Run_3499,0.1124641032305018,59728.65188332707,39564.82266373881,8800.234854948747
Run_3500,0.112460966110842,59727.509883343395,39688.67425821991,8531.221804321529
Run_3501,0.11254331398057311,59758.88449893562,34086.50228108943,7325.211218685695
Run_3502,0.11219873196695723,59653.819560459924,46623.5923251872,12151.48977974641
Run_3503,0.0009192596109802282,3139.2171008306937,338812.6295510806,2775281.129873228
Run_3504,0.1124641032236306,59728.65188139461,39474.14187456475,8475.867899993551
Run_3505,1.9840082541949733,59861.133978565726,2879.4489695004168,5286.0536399839775
Run_3506,1.9840082541949733,59861.133978565726,2879.4489695004168,5286.0536399839775
Run_3507,1.9840082538107997,59861.13396629556,2872.007642174041,5022.192776305587
Run_3508,1.9840082542508406,59861.133979612,2879.95428148251,5303.986185648818
Run_3509,2.148262363076013,59861.27711984603,2772.490526782283,5279.06213066042
Run_3510,0.11269633864014325,59831.9199215626,12905.856487508878,5837.938822992463
Run_3511,1.9840082541949733,59861.133978565726,2879.4489695004168,5286.0536399839775
Run_3512,128395.5750736113,4375.259464173312,564.6546754093902,67763.01156036832
Run_3513,0.0017140400846516444,3544.8532191581553,40234588.74991491,81208942.02241078
Run_3514,0.0017142175073652924,3544.9080826299582,40234733.18310471,81209336.49460743
Run_3515,0.0017139791192013086,3544.8333068822517,40234446.69045783,81208557.74507451
Run_3516,0.001714038269176724,3544.852195124314,40186014.321713075,81222001.80129269
Run_3517,128395.57541930678,4375.259090268133,547.1279156368525,64300.31762628928
Run_3518,0.0017140400846516444,3544.8532191581553,40234588.74991491,81208942.02241078
Run_3519,0.11269944843076736,59833.003496011195,12560.894872969378,5610.780772813674
Run_3520,0.0017140400846516444,3544.8532191581553,40234588.74991491,81208942.02241078
Run_3521,0.00191696391535437,3624.1066621502177,5205819.645487094,14669103.10080198
Run_3522,0.00191696391535437,3624.1066621502177,5205819.645487094,14669103.10080198
Run_3523,0.0019182956877576865,3624.9040918270134,42656052.3580595,80727218.24493591
Run_3524,0.0019174665940195242,3624.5177090485477,37799987.82315833,71259399.73739181
Run_3525,0.0019169637841274087,3624.1065930294194,5196346.332298587,14669703.801837984
Run_3526,0.0009125843863877117,3181.805341687453,2718941.6688261963,14909077.547853177
Run_3527,0.00218822540376629,3719.774655444267,8813961.209312346,21629494.77636067
Run_3528,0.0034787474347188,3810.0475317692785,286495364.741377,872789682.3734175
Run_3529,0.0032199297685791897,4126.423134606518,9857109434.557457,27715345096.556896
Run_3530,0.0029281987935273097,3990.6256066332376,7663407076.216551,21174069675.53493
Run_3531,0.0031411109914745686,4100.72338277118,9856903703.746286,27714477427.49773
Run_3532,0.003221050740292835,4127.0519480827425,9885791952.99167,27707303144.088665
Run_3533,0.005482521800614304,4357.681464938767,13995193606.074806,25776135745.471912
Run_3534,0.0022376135834390404,3796.335936416727,4071782118.930613,13434340793.91219
Run_3535,0.0010491242595856724,3224.552436726626,53968730.058331646,139210144.1062934
Run_3536,0.0032199297685791897,4126.423134606518,9857109434.557457,27715345096.556896
Run_3537,0.11221442675403426,59661.8094461236,45645.34738576146,12440.214601613376
Run_3538,0.11221442675403426,59661.8094461236,45645.34738576146,12440.214601613376
Run_3539,0.11221442673097623,59661.80943205967,44908.98425853284,10134.477658209871
Run_3540,0.11221442675447675,59661.809446489046,45661.11662238934,12493.841622258085
Run_3541,0.11225392763647696,59673.55836058845,43984.605875222296,11582.265175715791
Run_3542,0.11210175214638274,59619.3532230929,50757.02044612352,14439.356255080165
Run_3543,0.11232210771695317,59691.50729397623,42996.89067218011,10847.001731726523
Run_3544,0.07444914241592844,44695.22293716162,101406.33782524636,689522.8523950491
Run_3545,0.07205397954870314,43715.72062200665,91913.10101763754,666391.5920290587
Run_3546,0.07205397977032478,43715.72074331164,96800.04369011708,724475.4628706687
Run_3547,0.07205397944455336,43715.72055673316,88322.76790622444,624428.7523637376
Run_3548,0.07205392776395757,43715.712535495804,90859.68943302176,666559.3570996978
Run_3549,0.07844396068202852,46323.56683980129,94528.36997327168,567343.1892802883
Run_3550,0.06759570043717437,41873.5231189329,94706.83866133116,739701.6441990285
Run_3551,0.11225208400672881,59662.643976471416,46538.52934090253,10550.367146825793
Run_3552,0.07205397954870314,43715.72062200665,91913.10101763754,666391.5920290587
Run_3553,0.00130812597267287,3470.6663560118086,613219925.2342527,4308616516.717239
Run_3554,0.00130812597267287,3470.6663560118086,613219925.2342527,4308616516.717239
Run_3555,0.00130812597267287,3470.6663560118086,613219925.2342527,4308616516.717239
Run_3556,0.0013102477608044802,3471.338787094629,613221514.3712615,4308628423.197118
Run_3557,0.0013081016171999128,3470.6519992338244,612524879.9348897,4308810334.420467
Run_3558,0.0013204170890994702,3473.44313909327,746446107.3006799,4288767783.0434966
Run_3559,0.002732550213719579,4040.264647380116,6870245335.227251,29026116778.13464
Run_3560,0.000880975861713455,3127.843762090912,301707.7522994523,2780683.0538532957
Run_3561,0.001246496876394685,3261.993706332665,1122561.1617339242,4277104.853473846
Run_3562,0.001246496876394685,3261.993706332665,1122561.1617339242,4277104.853473846
Run_3563,0.0012464945480310714,3261.9929228528586,1122555.8429066504,4277059.571979501
Run_3564,0.0012464974371845384,3261.9938402519533,1127702.9139926247,4275998.865998844
Run_3565,0.0011037694801193675,3219.2772899142738,910059.618355542,4315030.375319663
Run_3566,0.0009412056615802179,3145.659162433323,368811.6675229788,2771417.4517781157
Run_3567,0.0028772192777900786,4078.167850504997,8248855473.707803,28742154941.996803
Run_3568,0.001246496876394685,3261.993706332665,1122561.1617339242,4277104.853473846
Run_3569,0.001158998895755799,3224.3046742474335,804017.8681036577,3550240.409329861
Run_3570,0.001158998895755799,3224.3046742474335,804017.8681036577,3550240.409329861
Run_3571,0.001158998895755799,3224.3046742474335,804017.8681036577,3550240.409329861
Run_3572,0.001158999257442086,3224.304286514559,804015.6445870416,3550223.154099228
Run_3573,0.0011589983034165836,3224.304595012957,800921.0717545118,3550943.4033024297
Run_3574,36588.85952493492,25912.15900825642,294.83419342604503,38724.05637607984
Run_3575,0.0009663403575037474,3152.975605441893,410760.593745228,2767820.5575063857
Run_3576,0.11250247229696331,59758.63926112234,31121.62552239839,8059.79504521095
Run_3577,0.9815664023124836,59866.189654745416,6908.928323161979,4473.135632082923
Run_3578,0.9815664023124836,59866.189654745416,6908.928323161979,4473.135632082923
Run_3579,0.981566402606199,59866.18966545534,6912.36456041117,4552.977665962483
Run_3580,1.1730892205002934,59866.779784158156,6608.842619297451,4457.7732998744395
Run_3581,0.11261475829345792,59786.22326227786,28577.837424029993,6567.186520217125
Run_3582,1.0281155274920712,59858.55547591225,4120.446391030484,5300.179495767941
Run_3583,31836.807249691534,29563.971202776145,298.29829262378763,31969.182512202024
Run_3584,0.9815664023124836,59866.189654745416,6908.928323161979,4473.135632082923
Run_3585,0.0019584996030576375,3739.8086201339556,3142447271.343788,13217781936.129524
Run_3586,0.0019584996030576375,3739.8086201339556,3142447271.343788,13217781936.129524
Run_3587,0.001986067356650514,3753.4227827125487,3264917218.7899213,13863222727.457933
Run_3588,0.001973484820828848,3747.749376472712,3245830527.936454,13745404120.436022
Run_3589,0.0019587852308209043,3740.0328160862937,3158682731.008755,13213653162.755777
Run_3590,0.001969931214367789,3742.5112636636622,3337672491.9868746,13191187580.388027
Run_3591,0.0026904569426785744,4001.2992880327597,7741572786.29183,27346635078.650898
Run_3592,0.0008176977101426834,3141.413894606651,22263555.718340438,87072633.82687679
Run_3593,0.0009389072942355902,3184.6656073065024,47044671.66327719,144206334.8048422
Run_3594,0.0009385967552203005,3184.5414616893922,46896956.93033273,143507183.27660924
Run_3595,0.0009387584699757127,3184.6091735494197,47025843.13284235,144107750.02982968
Run_3596,0.0009388968239322606,3184.6591171078344,46710169.02060089,144287835.10261497
Run_3597,0.0009306322227789109,3183.9779008709233,44331862.96272363,144652653.9794838
Run_3598,0.0008225553866010931,3141.9039265115553,24252180.654925738,88947236.9712469
Run_3599,0.002822148083735737,4056.926989342775,8590355187.813147,28685131390.539062
Run_3600,0.0009389072942355902,3184.6656073065024,47044671.66327719,144206334.8048422
Run_3601,29691.07473829305,31601.183007688,201.06949353889618,14327.696406680598
Run_3602,29691.07473829305,31601.183007688,201.06949353889618,14327.696406680598
Run_3603,29691.074739248514,31601.18300775061,202.88795408920922,14830.661097271874
Run_3604,29691.074738477033,31601.183008091233,276.09635927068626,31038.822327657028
Run_3605,29691.0748442478,31601.18289842129,201.06639932122957,14327.696328704891
Run_3606,45157.47663328569,17291.462665811723,353.65522183954295,5350.779338141556
Run_3607,29691.07473829305,31601.183007688,201.06949353889618,14327.696406680598
Run_3608,450.50208778026536,59409.78263994637,343.2857657469272,4422.6021029189815
Run_3609,1062.854979243497,58802.53200743253,401.6388420936923,8978.634833451075
Run_3610,1062.8549785158514,58802.531969394644,401.32542129305864,8954.848687187192
Run_3611,1062.8549792613417,58802.53200757763,343.0664033023152,4489.633730464633
Run_3612,1062.8544988198018,58802.53237354194,401.7244034154917,8978.637578744765
Run_3613,450.502308445168,59409.78340658452,402.83743346093047,9127.525420842134
Run_3614,1062.854979243497,58802.53200743253,401.6388420936923,8978.634833451075
Run_3615,45157.47665422748,17291.46262650653,434.83869929313425,12653.346928971325
Run_3616,1062.854979243497,58802.53200743253,401.6388420936923,8978.634833451075
Run_3617,0.0010381246330050668,3220.3553494850557,53474697.34050123,139701913.3718843
Run_3618,0.0010381246330050668,3220.3553494850557,53474697.34050123,139701913.3718843
Run_3619,0.0010382152260508953,3220.383105685515,53474713.71384727,139701956.86668524
Run_3620,0.0010380160438798066,3220.3217767518095,53474654.72023395,139701790.7298718
Run_3621,0.0010381382899339118,3220.362871892003,53817547.729265586,139614338.0446634
Run_3622,0.0013469858402136846,3363.9468582893196,60369139.35157796,134373821.0209026
Run_3623,0.0010381246330050668,3220.3553494850557,53474697.34050123,139701913.3718843
Run_3624,0.0017370353040825825,3896.3602670083924,972077.9661327889,3439315.074683796
