,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number),,,,,
Run_3446,0.787731647,59713.19722,22424.05352,3544.641132,,,,,
Run_3447,0.110766025,59175.17319,72274.69476,11410.04792,,,,,
Run_3448,0.001266489,3458.542965,5368888.189,74612605.9,,,,,
Run_3449,462097.5331,4526.808833,1536.405644,176817.4068,,,,,
Run_3450,462098.558,4512.880934,1447.391148,137663.0269,,,,,
Run_3451,462098.558,4512.880934,1353.403647,117584.3781,,,,,
Run_3452,462098.558,4512.880934,1416.206552,131058.317,,,,,
Run_3453,0.001261104,3458.432086,1956804.051,35830470.56,,,,,
Run_3454,462098.558,4512.880934,1416.206552,131058.317,,,,,
Run_3455,0.957896249,59669.11805,26806.16454,3293.214919,,,,,
Run_3456,462098.558,4512.880934,1416.206552,131058.317,,,,,
Run_3457,0.001290544,3458.774336,5284644.312,39110365.52,,,,,
Run_3458,0.00130192,3460.806083,98847696.59,446988366.5,,,,,
Run_3459,0.001290544,3458.774336,5284644.312,39110365.52,,,,,
Run_3460,0.001290546,3458.774959,5284644.788,39110368.2,,,,,
Run_3461,0.001290544,3458.774336,5284644.312,39110365.52,,,,,
Run_3462,469781.1211,3528.063267,94.05778028,2094.059827,,,,,
Run_3463,0.002528205,3905.426476,51567082.39,185082159.9,,,,,
Run_3464,0.000897655,3133.25632,34038.31657,458463.002,,,,,
Run_3465,64587.48799,3552.99711,51.54343465,1712.583506,,,,,
Run_3466,61118.42061,5898.143543,54.10332464,1802.160867,,,,,
Run_3467,61118.42061,5898.143543,54.0394185,1794.978852,,,,,
Run_3468,61118.42061,5898.143543,54.10332464,1802.160867,,,,,
Run_3469,0.001293695,3276.238151,409128.3862,1489661.651,,,,,
Run_3470,56211.81329,7337.292128,27.34933404,612.898796,,,,,
Run_3471,1234121.638,4423.668114,668.0800361,22181.66337,,,,,
Run_3472,61118.42061,5898.143543,54.10332464,1802.160867,,,,,
Run_3473,0.055730546,36866.22067,83589.04377,686803.162,,,,,
Run_3474,0.067324653,41762.2858,99064.66217,785781.7962,,,,,
Run_3475,0.055730546,36866.22067,83589.04377,686803.162,,,,,
Run_3476,0.055730546,36866.22067,83761.78687,688855.1891,,,,,
Run_3477,0.055730546,36866.22067,83589.04377,686803.162,,,,,
Run_3478,0.080953965,47357.13879,99018.09216,405430.441,,,,,
Run_3479,0.068538645,42248.73679,81849.50327,538934.6053,,,,,
Run_3480,0.002552876,3944.581913,1953635156,7669963197,,,,,
Run_3481,0.001304695,3463.729204,237943297.3,1228636076,,,,,
Run_3482,0.001328095,3475.312165,779083341.7,3989774179,,,,,
Run_3483,0.001327182,3475.035736,779083121.9,3989773099,,,,,
Run_3484,0.001328095,3475.312165,779083341.7,3989774179,,,,,
Run_3485,0.001313066,3471.482142,606660669.7,4010636925,,,,,
Run_3486,0.002923438,4086.749568,8467850080,26551931270,,,,,
Run_3487,0.095504154,53113.75243,96173.82559,314427.9593,,,,,
Run_3488,0.001328095,3475.312165,779083341.7,3989774179,,,,,
Run_3489,0.001235844,3258.898682,990680.3421,3770806.448,,,,,
Run_3490,0.001190496,3245.576732,644122.5688,2637334.819,,,,,
Run_3491,0.001235845,3258.899388,990685.0146,3770847.688,,,,,
Run_3492,0.001235828,3258.892615,976410.3732,3722373.475,,,,,
Run_3493,0.001235844,3258.898682,990680.3421,3770806.448,,,,,
Run_3494,0.001176434,3241.253582,908893.6463,3783885.694,,,,,
Run_3495,0.00093686,3144.41034,324916.0804,2490834.98,,,,,
Run_3496,0.112299741,59696.17431,39620.02834,9875.877595,,,,,
Run_3497,0.112427183,59718.48348,40368.57835,8341.530837,,,,,
Run_3498,0.112257642,59667.10367,45538.88416,7506.276618,,,,,
Run_3499,0.112257642,59667.10368,46177.54792,8957.564826,,,,,
Run_3500,0.112257642,59667.10368,46043.30313,8634.611223,,,,,
Run_3501,0.112362957,59707.30855,40007.60719,7353.825331,,,,,
Run_3502,0.111973619,59588.93411,51766.91648,11645.57858,,,,,
Run_3503,0.000889886,3130.59134,194557.4596,1838878.346,,,,,
Run_3504,0.112257642,59667.10368,46043.30313,8634.611223,,,,,
Run_3505,4.771461074,59789.80456,4745.623263,4352.879684,,,,,
Run_3506,7.437035953,59730.08584,6997.382662,3617.897389,,,,,
Run_3507,4.771461064,59789.80443,4739.12142,4150.805462,,,,,
Run_3508,4.771461075,59789.80457,4746.06109,4366.524685,,,,,
Run_3509,4.771461074,59789.80456,4745.623263,4352.879684,,,,,
Run_3510,0.112279052,59733.52218,22523.231,5054.215898,,,,,
Run_3511,4.771461074,59789.80456,4745.623263,4352.879684,,,,,
Run_3512,128714.3263,3797.049311,326.5467112,39008.01578,,,,,
Run_3513,0.001104894,3277.989567,5312090.485,11393219.04,,,,,
Run_3514,0.000913294,3182.659197,1401013.404,3770520.633,,,,,
Run_3515,0.000913285,3182.656373,1400992.274,3770484.913,,,,,
Run_3516,0.000913287,3182.657126,1401007.466,3770510.036,,,,,
Run_3517,128890.7894,3572.940259,273.0946022,24677.81079,,,,,
Run_3518,0.000913287,3182.657126,1401007.466,3770510.036,,,,,
Run_3519,0.111909003,59641.28955,31992.28359,4355.815534,,,,,
Run_3520,0.000913287,3182.657126,1401007.466,3770510.036,,,,,
Run_3521,0.001048695,3250.604848,272330.5248,1523172.563,,,,,
Run_3522,0.001411748,3418.787028,1424139.04,5047960.523,,,,,
Run_3523,0.001048772,3250.652317,2607524.191,5856581.656,,,,,
Run_3524,0.001048722,3250.627519,2183694.373,5260735.334,,,,,
Run_3525,0.001048695,3250.604848,272330.5248,1523172.563,,,,,
Run_3526,0.000814144,3140.88977,125744.5195,1533938.746,,,,,
Run_3527,0.001204699,3297.827511,453017.8681,1988047.51,,,,,
Run_3528,0.002315554,3725.129907,5631526.178,32417811.18,,,,,
Run_3529,0.002570091,3909.519555,232405128.1,674731934.8,,,,,
Run_3530,0.002622415,3919.075758,1498901015,4012332718,,,,,
Run_3531,0.00266764,3943.506373,2100401869,5292940624,,,,,
Run_3532,0.002685705,3949.503826,2100542016,5293379528,,,,,
Run_3533,0.004121976,4054.818413,2983554994,4924806174,,,,,
Run_3534,0.001957673,3718.928074,862667626.6,2656247817,,,,,
Run_3535,0.000944959,3184.695915,16311060.59,39832565.32,,,,,
Run_3536,0.002685705,3949.503826,2100542016,5293379528,,,,,
Run_3537,0.112067261,59617.85499,49347.83162,11803.60267,,,,,
Run_3538,0.109371541,58740.94138,76406.21394,11338.32394,,,,,
Run_3539,0.112067261,59617.85497,48499.714,9640.203122,,,,,
Run_3540,0.112067261,59617.85499,49365.94577,11853.69388,,,,,
Run_3541,0.112067261,59617.85499,49347.83162,11803.60267,,,,,
Run_3542,0.111938676,59568.91622,54669.14983,13710.07001,,,,,
Run_3543,0.112175396,59647.49529,47126.24524,10537.72288,,,,,
Run_3544,0.068100849,42099.21012,95405.99258,645112.6816,,,,,
Run_3545,0.065495582,41005.58,84774.18105,624767.0736,,,,,
Run_3546,0.016223956,17415.82276,29556.74136,276363.6215,,,,,
Run_3547,0.016223956,17415.82272,28598.53291,261189.519,,,,,
Run_3548,0.016223956,17415.82273,29140.9359,269493.3731,,,,,
Run_3549,0.022008134,20751.31929,34636.03471,257561.5357,,,,,
Run_3550,0.013229048,15601.57828,26566.07902,275571.4704,,,,,
Run_3551,0.109171336,58647.49084,75203.61543,10954.67989,,,,,
Run_3552,0.016223956,17415.82273,29140.9359,269493.3731,,,,,
Run_3553,0.001281346,3460.116053,81965717.89,667236867.4,,,,,
Run_3554,0.001271729,3458.828926,18377287.74,197590995.6,,,,,
Run_3555,0.001281346,3460.116053,81965717.89,667236867.4,,,,,
Run_3556,0.001281652,3460.214626,81966139.8,667239502.3,,,,,
Run_3557,0.001281346,3460.116053,81965717.89,667236867.4,,,,,
Run_3558,0.001292934,3460.720601,107323298.1,665188732.7,,,,,
Run_3559,0.002458425,3920.391835,876040197.9,3980183765,,,,,
Run_3560,0.000810901,3106.615718,98532.94272,1318025.11,,,,,
Run_3561,0.001127248,3226.69759,378163.9276,1785016.852,,,,,
Run_3562,0.001031096,3197.275784,167807.1649,1050329.085,,,,,
Run_3563,0.001031096,3197.27566,167804.6572,1050305.912,,,,,
Run_3564,0.001031096,3197.275784,167807.1649,1050329.085,,,,,
Run_3565,0.000853086,3139.426667,115616.619,1053466.723,,,,,
Run_3566,0.000847573,3118.009335,61144.26671,831509.533,,,,,
Run_3567,0.002479989,3909.349186,269542519.6,1070745105,,,,,
Run_3568,0.001031096,3197.275784,167807.1649,1050329.085,,,,,
Run_3569,0.000796613,3112.990222,13777.26706,251289.4775,,,,,
Run_3570,0.001142765,3219.658491,623309.9015,2811277.687,,,,,
Run_3571,0.000796613,3112.990222,13777.26706,251289.4775,,,,,
Run_3572,0.000796613,3112.990218,13776.91784,251286.0654,,,,,
Run_3573,0.000796613,3112.990222,13777.26706,251289.4775,,,,,
Run_3574,59845.16223,4959.363206,170.4604849,8252.664545,,,,,
Run_3575,0.000744158,3085.622166,9711.060448,238526.2163,,,,,
Run_3576,0.109924781,58969.17422,73962.88875,6874.406826,,,,,
Run_3577,13.18756478,59592.05362,26935.42195,2400.402212,,,,,
Run_3578,2.297750251,59858.35177,6018.046815,4306.656897,,,,,
Run_3579,2.297750252,59858.3518,6021.220555,4383.465174,,,,,
Run_3580,2.297750251,59858.35177,6018.046815,4306.656897,,,,,
Run_3581,0.112551739,59770.28505,29992.88333,6368.916498,,,,,
Run_3582,2.441849459,59848.67162,3504.865997,5093.3685,,,,,
Run_3583,34406.48351,27079.67353,275.2541059,29772.25758,,,,,
Run_3584,2.297750251,59858.35177,6018.046815,4306.656897,,,,,
Run_3585,0.001775659,3699.393481,554454.0176,10797406.56,,,,,
Run_3586,0.001958415,3739.887394,3145100811,12940536631,,,,,
Run_3587,0.001775663,3699.395729,608931.6107,11187086.73,,,,,
Run_3588,0.001775661,3699.394764,595528.6238,11101532.89,,,,,
Run_3589,0.001775659,3699.393481,554454.0176,10797406.56,,,,,
Run_3590,0.001791618,3699.538625,651165.287,10796839.35,,,,,
Run_3591,0.002287949,3902.21002,1224675.62,18239209.3,,,,,
Run_3592,0.000743904,3135.379599,29442.89393,613534.0578,,,,,
Run_3593,0.000820819,3174.713684,59385.38783,787966.5902,,,,,
Run_3594,0.000938416,3184.531707,47143190.87,141058812,,,,,
Run_3595,0.000938578,3184.599703,47273021.32,141654182.5,,,,,
Run_3596,0.000938728,3184.656379,47292062.14,141752525.7,,,,,
Run_3597,0.000930425,3183.968105,44674348.78,142180977.9,,,,,
Run_3598,0.000822451,3141.895983,24244896.59,87528380.97,,,,,
Run_3599,0.002821866,4056.967682,8588262429,28073005353,,,,,
Run_3600,0.000938728,3184.656379,47292062.14,141752525.7,,,,,
Run_3601,39489.81369,22138.15586,157.1093307,11144.05734,,,,,
Run_3602,40566.55177,21102.86113,152.2479812,10790.49342,,,,,
Run_3603,39489.81369,22138.15586,158.2794848,11521.30876,,,,,
Run_3604,39489.81367,22138.15586,199.7652809,22974.52176,,,,,
Run_3605,39489.81369,22138.15586,157.1093307,11144.05734,,,,,
Run_3606,52243.74803,10633.29407,374.6614827,5550.85764,,,,,
Run_3607,39489.81369,22138.15586,157.1093307,11144.05734,,,,,
Run_3608,772.3122112,59026.48516,273.5481367,3565.066563,,,,,
Run_3609,1812.764484,57992.59798,316.8539255,7078.315394,,,,,
Run_3610,1926.610527,57871.46576,306.6903851,6837.756878,,,,,
Run_3611,1926.610527,57871.46576,264.2875618,3538.958903,,,,,
Run_3612,1926.610527,57871.46576,306.9047567,6854.339553,,,,,
Run_3613,821.4646488,58969.93837,308.6159465,6896.795472,,,,,
Run_3614,1926.610527,57871.46576,306.9047567,6854.339553,,,,,
Run_3615,52886.15173,10032.99528,452.0308785,12745.82029,,,,,
Run_3616,1926.610527,57871.46576,306.9047567,6854.339553,,,,,
Run_3617,0.000980909,3198.273565,30441115.26,75083114.39,,,,,
Run_3618,0.000915353,3182.157639,1835099.284,6115849.449,,,,,
Run_3619,0.000980962,3198.290046,30441125.61,75083138.57,,,,,
Run_3620,0.000980845,3198.253628,30441086.13,75083041.41,,,,,
Run_3621,0.000980909,3198.273565,30441115.26,75083114.39,,,,,
Run_3622,0.001210668,3300.190216,34302019.16,72044530.34,,,,,
Run_3623,0.000980909,3198.273565,30441115.26,75083114.39,,,,,
Run_3624,0.001475574,3516.542436,816127.1377,2710520.309,,,,,
Run_3625,0.00270116,5306.031257,550300.959,2055487.19,,,,,
Run_3626,0.001294866,3276.885673,168892.2067,716458.7795,,,,,
Run_3627,0.001294866,3276.885823,168895.8518,716472.91,,,,,
Run_3628,0.001294866,3276.885794,168895.1616,716470.2177,,,,,
Run_3629,0.001176366,3241.82921,132873.6583,717810.8441,,,,,
Run_3630,0.001294866,3276.885794,168895.1616,716470.2177,,,,,
Run_3631,0.00093982,3184.074731,2337927.863,6103123.269,,,,,
Run_3632,0.001294866,3276.885794,168895.1616,716470.2177,,,,,
Run_3633,0.111103077,59290.88445,69491.89849,11046.02221,,,,,
Run_3634,0.112170554,59632.59738,50661.12304,10202.56883,,,,,
Run_3635,0.111103077,59290.88444,69205.38656,10793.51608,,,,,
Run_3636,0.111103077,59290.88445,69634.54122,11172.60134,,,,,
Run_3637,0.111103077,59290.88445,69491.89849,11046.02221,,,,,
Run_3638,0.1112467,59345.84841,67273.21931,10061.00571,,,,,
Run_3639,0.110769719,59189.72221,71563.02702,12921.92906,,,,,
Run_3640,0.111103077,59290.88445,69491.89849,11046.02221,,,,,
Run_3641,0.110940834,59255.08706,69680.64235,11814.05966,,,,,
Run_3642,0.11206443,59609.97918,51177.98575,11380.92805,,,,,
Run_3643,0.11206443,59609.97916,51000.8908,10965.61682,,,,,
Run_3644,0.11206443,59609.97917,51144.83129,11302.37989,,,,,
Run_3645,0.111984701,59579.60247,54374.82537,12419.28482,,,,,
Run_3646,0.112237385,59658.11427,47527.43232,9354.751037,,,,,
Run_3647,0.11206443,59609.97917,51144.83129,11302.37989,,,,,
Run_3648,0.11206443,59609.97917,51144.83129,11302.37989,,,,,
Run_3649,0.000920658,3153.012783,128417.6853,1108101.896,,,,,
Run_3650,0.000738831,3092.865042,19445.26679,385772.2797,,,,,
Run_3651,0.000920659,3153.012969,128426.1168,1108162.996,,,,,
Run_3652,0.000920657,3153.012289,126647.2834,1102269.617,,,,,
Run_3653,0.000920658,3153.012783,128417.6853,1108101.896,,,,,
Run_3654,0.000862245,3134.412785,111209.5053,1109330.94,,,,,
Run_3655,0.000826124,3111.397888,68533.31667,959075.4482,,,,,
Run_3656,0.000920658,3153.012783,128417.6853,1108101.896,,,,,
Run_3657,0.000788653,3099.703534,60053.33977,959681.0558,,,,,
Run_3658,0.000667201,3059.221783,11042.30904,357756.2578,,,,,
Run_3659,0.000667201,3059.221817,11174.22816,358955.6595,,,,,
Run_3660,0.000667201,3059.221806,11172.78953,358937.7578,,,,,
Run_3661,0.000703022,3071.798299,12721.52445,358858.213,,,,,
Run_3662,0.000691541,3075.448855,16588.45637,385873.4824,,,,,
Run_3663,0.000667201,3059.221806,11172.78953,358937.7578,,,,,
Run_3664,0.000667201,3059.221806,11172.78953,358937.7578,,,,,
Run_3665,0.112738312,59838.09784,14051.62386,4893.246341,,,,,
Run_3666,0.112575529,59798.46829,18653.02087,4726.503613,,,,,
Run_3667,0.112738312,59838.09784,14048.69137,4851.875351,,,,,
Run_3668,0.112738312,59838.09785,14051.20237,4887.290136,,,,,
Run_3669,0.112738312,59838.09784,14051.62386,4893.246341,,,,,
Run_3670,0.112630587,59797.00374,24793.29726,5911.955609,,,,,
Run_3671,0.112657501,59822.7858,13764.93988,5791.814957,,,,,
Run_3672,0.001866942,3521.739113,1119543103,2937538383,,,,,
Run_3673,0.002060444,3763.956169,2928289991,9944229232,,,,,
Run_3674,0.001952726,3719.402055,871701691.5,2881150179,,,,,
Run_3675,0.001951675,3719.086522,871701483,2881149536,,,,,
Run_3676,0.00195132,3718.978449,871701385.9,2881149252,,,,,
Run_3677,0.002611501,3769.304072,1276129015,2724954979,,,,,
Run_3678,0.00130519,3462.934388,201612738.6,949177356.9,,,,,
Run_3679,0.112296236,59711.2195,33973.8572,6913.467746,,,,,
Run_3680,0.00195132,3718.978449,871701385.9,2881149252,,,,,
Run_3681,153168.9972,3504.552271,94.35765407,2911.683223,,,,,
Run_3682,153057.4394,3606.128125,90.13347463,2776.41502,,,,,
Run_3683,153168.9972,3504.552271,94.89217614,2971.625836,,,,,
Run_3684,153168.9972,3504.552271,96.20177556,3118.331605,,,,,
Run_3685,153168.9972,3504.552271,94.35765407,2911.683223,,,,,
Run_3686,149787.9065,5274.840861,449.6128275,72352.95024,,,,,
Run_3687,153168.9972,3504.552271,94.35765407,2911.683223,,,,,
Run_3688,17.45900976,59810.80416,424.9932474,4997.014643,,,,,
Run_3689,1.127931363,59807.99648,7070.144597,5419.437954,,,,,
Run_3690,0.910148472,59833.49945,5729.012165,5729.531722,,,,,
Run_3691,0.910148472,59833.49944,5724.657902,5573.909368,,,,,
Run_3692,0.910148473,59833.49945,5729.923143,5762.166522,,,,,
Run_3693,13.73556628,59835.71674,459.831507,5580.294455,,,,,
Run_3694,0.910148473,59833.49945,5729.923143,5762.166522,,,,,
Run_3695,149609.091,5503.684727,542.1394205,95771.86128,,,,,
Run_3696,0.910148473,59833.49945,5729.923143,5762.166522,,,,,
Run_3697,0.049351739,34100.08604,60143.53801,254199.736,,,,,
Run_3698,0.069778885,42843.38756,81170.31785,323592.2572,,,,,
Run_3699,0.049351739,34100.08604,60147.0579,254230.435,,,,,
Run_3700,0.049351739,34100.08604,59989.49552,252859.1426,,,,,
Run_3701,0.049351739,34100.08604,60143.53801,254199.736,,,,,
Run_3702,0.033871744,26879.54506,47449.10483,303329.6591,,,,,
Run_3703,0.057726947,37722.41444,63434.10819,223354.4507,,,,,
Run_3704,0.0007825,3138.428642,301158.8776,2250287.547,,,,,
Run_3705,0.000679269,3089.69813,87300.98639,1410910.339,,,,,
Run_3706,0.000689253,3090.484943,589644.5493,4969845.632,,,,,
Run_3707,0.000689252,3090.485317,589644.8706,4969847.553,,,,,
Run_3708,0.000689253,3090.484968,589644.5808,4969845.809,,,,,
Run_3709,0.00069504,3090.939594,717505.9168,4964444.69,,,,,
Run_3710,0.00078882,3138.936665,1694282.925,9039073.19,,,,,
Run_3711,0.063409024,40124.50351,72245.33503,361406.4645,,,,,
Run_3712,0.000689253,3090.484968,589644.5808,4969845.809,,,,,
Run_3713,168.5551701,59984.6183,85.72665717,6022.282606,,,,,
Run_3714,332.6411454,59824.73154,106.1082486,3000.247938,,,,,
Run_3715,168.5551701,59984.6183,85.997988,6095.78162,,,,,
Run_3716,168.5551701,59984.6183,85.97485937,6089.518444,,,,,
Run_3717,168.5551701,59984.6183,85.72665717,6022.282606,,,,,
Run_3718,0.00080505,3104.969003,30363.29681,549676.137,,,,,
Run_3719,215.8961526,60238.31561,85.04701394,6185.230955,,,,,
Run_3720,0.385202268,59710.85923,2808.59283,4757.659427,,,,,
Run_3721,0.046692056,32893.24858,60001.92545,325114.9636,,,,,
Run_3722,0.022923583,21258.19127,34934.62929,206401.4513,,,,,
Run_3723,0.022923583,21258.19127,34938.50674,206451.133,,,,,
Run_3724,0.022923583,21258.19128,34954.94095,206662.2217,,,,,
Run_3725,0.652550902,59662.84693,3176.428982,2852.422111,,,,,
Run_3726,0.030136224,24920.41146,40159.53824,194241.7265,,,,,
Run_3727,0.000736566,3092.098271,12606.95776,265555.1539,,,,,
Run_3728,0.022923583,21258.19128,34954.94095,206662.2217,,,,,
Run_3729,0.11202123,59607.85583,49679.41492,11313.81838,,,,,
Run_3730,0.11176817,59531.45436,55706.96702,11477.01907,,,,,
Run_3731,0.11202123,59607.85583,49655.74866,11253.0061,,,,,
Run_3732,0.11202123,59607.85584,49661.15973,11266.89212,,,,,
Run_3733,0.11202123,59607.85583,49679.41492,11313.81838,,,,,
Run_3734,3.558389616,59831.42629,586.8503526,5481.747589,,,,,
Run_3735,0.112293079,59681.27539,44073.09854,8425.387995,,,,,
Run_3736,0.000910232,3182.038214,18703866.91,62126256.32,,,,,
Run_3737,102850.4469,3826.888171,332.4704866,30745.85709,,,,,
Run_3738,102913.0073,3703.923057,291.4099344,27228.40807,,,,,
Run_3739,102913.0072,3703.923057,291.121376,27167.75248,,,,,
Run_3740,102913.0073,3703.923057,288.9950154,26719.89011,,,,,
Run_3741,0.00069339,3090.822951,1651474.706,11050764.43,,,,,
Run_3742,151232.3646,4065.474966,491.4574253,60922.42473,,,,,
Run_3743,3.967500618,59826.69434,7051.356844,3977.172044,,,,,
Run_3744,102913.0073,3703.923057,288.9950154,26719.89011,,,,,
Run_3745,0.002595773,3976.003157,6049583097,24446975475,,,,,
Run_3746,0.002532222,3941.078268,3203300789,12957797023,,,,,
Run_3747,0.002622984,3991.323024,6327120655,25699988801,,,,,
Run_3748,0.002617112,3988.241718,6291528554,25523307093,,,,,
Run_3749,0.002595773,3976.003157,6049583097,24446975475,,,,,
Run_3750,0.003027598,4027.191931,8810808650,23333262489,,,,,
Run_3751,0.001917346,3729.289766,2437090575,11834508480,,,,,
Run_3752,0.001112623,3221.985952,882833.3196,4065073.96,,,,,
Run_3753,0.001846812,4370.183924,604582.1112,2727932.486,,,,,
Run_3754,0.001483151,3761.633928,504248.1402,2247288.123,,,,,
Run_3755,0.001483151,3761.634075,504843.9363,2249208.814,,,,,
Run_3756,0.001483153,3761.634543,505927.2461,2252952.288,,,,,
Run_3757,0.000983111,3172.119205,411842.0384,2612025.398,,,,,
Run_3758,0.001665751,3796.110252,756294.1621,2588202.922,,,,,
Run_3759,0.002073851,3739.183815,2168863230,6569710445,,,,,
Run_3760,0.001483153,3761.634543,505927.2461,2252952.288,,,,,
Run_3761,0.081760864,47719.17108,90601.43417,290675.9128,,,,,
Run_3762,0.072338728,43912.4836,81109.42106,265200.6223,,,,,
Run_3763,0.081760864,47719.17108,90613.39336,290757.3796,,,,,
Run_3764,0.081760864,47719.17108,90615.38363,290770.9386,,,,,
Run_3765,0.081760864,47719.17108,90601.43417,290675.9128,,,,,
