,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number),,,,,
Run_2288,0.001897035,3718.238753,862021651.4,4407093443,,,,,
Run_2289,0.001267483,3458.467029,504833.3349,9966154.799,,,,,
Run_2290,0.001279578,3458.671643,5300083.119,54770876.34,,,,,
Run_2291,0.00126747,3458.459636,198328.7893,6355414.962,,,,,
Run_2292,0.001267477,3458.464775,502440.469,9951437.248,,,,,
Run_2293,0.001267484,3458.467381,520946.3726,9965979.015,,,,,
Run_2294,0.001276011,3458.548303,643184.7286,9965150.114,,,,,
Run_2295,0.002349343,3902.827896,4190177.152,41423068.45,,,,,
Run_2296,0.001267483,3458.467029,504833.3349,9966154.799,,,,,
Run_2297,0.002410165,3903.304187,7466.2266,367360.2692,,,,,
Run_2298,0.002493344,3905.053846,66300312.37,266402593.6,,,,,
Run_2299,0.002492128,3904.225557,23991854.88,144801689.5,,,,,
Run_2300,0.002491972,3904.052609,18586.28351,1292180.697,,,,,
Run_2301,0.002435838,3903.53577,15949.29057,1292180.996,,,,,
Run_2302,0.001286351,3458.632156,6924.682932,527429.8707,,,,,
Run_2303,0.002491976,3904.052615,19075.64362,1292179.981,,,,,
Run_2304,0.002491976,3904.052615,19075.64362,1292179.981,,,,,
Run_2305,0.001860064,3700.265616,5703382.429,39510469.61,,,,,
Run_2306,0.00198236,3733.049969,1546159883,5009139583,,,,,
Run_2307,0.001860047,3700.259981,5703353.79,39510369.55,,,,,
Run_2308,0.001860063,3700.265062,5703381.415,39510465.48,,,,,
Run_2309,0.001860064,3700.265581,5701770.721,39510504.87,,,,,
Run_2310,832037.2635,4917.74714,1609.525252,100619.5604,,,,,
Run_2311,0.001860064,3700.265616,5703382.429,39510469.61,,,,,
Run_2312,0.001860064,3700.265616,5703382.429,39510469.61,,,,,
Run_2313,832037.263,4917.747646,1591.054448,97069.87155,,,,,
Run_2314,832334.0422,5335.523791,2428.042593,391943.307,,,,,
Run_2315,832334.0422,5335.523791,2381.131779,380322.683,,,,,
Run_2316,832334.0421,5335.523645,2371.754289,377983.5671,,,,,
Run_2317,0.001976678,3731.235736,1546029670,5009144787,,,,,
Run_2318,832334.0422,5335.523791,2371.754365,377983.5679,,,,,
Run_2319,832334.0422,5335.523791,2371.754365,377983.5679,,,,,
Run_2320,832334.0422,5335.523791,2371.754365,377983.5679,,,,,
Run_2321,0.002500006,3927.820768,1237443149,5379607453,,,,,
Run_2322,0.002347826,3903.637287,49691897.02,374661517,,,,,
Run_2323,0.002498015,3927.145769,1237433520,5379566203,,,,,
Run_2324,0.002494517,3925.896593,1237345202,5379161157,,,,,
Run_2325,0.00249999,3927.811521,1236988696,5379660411,,,,,
Run_2326,0.002565891,3933.498041,1493482587,5351446776,,,,,
Run_2327,0.002500006,3927.820768,1237443149,5379607453,,,,,
Run_2328,0.002500006,3927.820768,1237443149,5379607453,,,,,
Run_2329,0.002555811,3929.86536,1492498614,5349331995,,,,,
Run_2330,0.00241421,3904.464141,66711077.21,374139198.7,,,,,
Run_2331,0.002414398,3904.532438,66721660.15,374169639.7,,,,,
Run_2332,0.002414055,3904.40324,66701521.05,374014986.6,,,,,
Run_2333,0.00234749,3903.512166,49617862.05,374503277.5,,,,,
Run_2334,0.002414054,3904.402641,66667205.04,374016042.8,,,,,
Run_2335,0.002414054,3904.402641,66667205.04,374016042.8,,,,,
Run_2336,0.002414054,3904.402641,66667205.04,374016042.8,,,,,
Run_2337,0.001306751,3466.925963,441295815.2,2579854968,,,,,
Run_2338,0.001288904,3459.890779,69447727.98,469470130.1,,,,,
Run_2339,0.001310672,3468.179629,441303218.6,2579904885,,,,,
Run_2340,0.001301233,3464.589689,433540598.2,2530645914,,,,,
Run_2341,0.001306673,3466.877572,438843674.8,2580429285,,,,,
Run_2342,0.001298753,3465.674663,379480337.5,2587619869,,,,,
Run_2343,0.001961218,3737.44793,1966872912,8184704653,,,,,
Run_2344,0.001306751,3466.925963,441295815.2,2579854968,,,,,
Run_2345,0.001940874,3735.56638,1670066964,8233219434,,,,,
Run_2346,0.001849935,3702.94549,229923011.4,1357566118,,,,,
Run_2347,0.00185534,3705.078898,238325425.9,1389710549,,,,,
Run_2348,0.001855159,3705.084629,244227562.4,1389193418,,,,,
Run_2349,0.001887207,3706.472229,296317833,1385156173,,,,,
Run_2350,0.001280856,3459.707518,56159584.27,470425687.4,,,,,
Run_2351,0.001854931,3704.956031,238325348.3,1389710194,,,,,
Run_2352,0.001854931,3704.956031,238325348.3,1389710194,,,,,
Run_2353,832085.3356,5029.629929,1859.29647,224990.2926,,,,,
Run_2354,832787.3436,5600.108451,3090.883429,472951.8806,,,,,
Run_2355,832085.3356,5029.629929,1848.214457,222187.3005,,,,,
Run_2356,832085.3356,5029.629929,1876.146546,229234.5393,,,,,
Run_2357,832085.3166,5029.648067,1859.298469,224990.3336,,,,,
Run_2358,0.00190759,3703.471852,142913515.7,556371445.6,,,,,
Run_2359,466507.4713,4037.26059,765.6781514,94924.50079,,,,,
Run_2360,832085.3356,5029.629929,1859.29647,224990.2926,,,,,
Run_2361,0.001294881,3459.409856,34431466.36,196944063.6,,,,,
Run_2362,0.001373185,3480.409431,879282564.5,4048667304,,,,,
Run_2363,0.001370592,3479.620989,879281846.2,4048663912,,,,,
Run_2364,0.001372543,3480.177376,875325682.6,4049794395,,,,,
Run_2365,466940.5674,4384.310757,1436.588794,186527.5008,,,,,
Run_2366,0.002131071,3784.440142,3755934756,13009317564,,,,,
Run_2367,0.0013727,3480.264792,879282484.5,4048666922,,,,,
Run_2368,0.0013727,3480.264792,879282484.5,4048666922,,,,,
Run_2369,468965.5339,4210.321599,986.0180293,9774.900584,,,,,
Run_2370,468801.8817,4289.714763,1102.501269,10769.55385,,,,,
Run_2371,468965.534,4210.321599,1022.94969,11213.16902,,,,,
Run_2372,468965.5339,4210.321599,975.2655912,9357.590834,,,,,
Run_2373,468965.5339,4210.321596,986.0180292,9774.900584,,,,,
Run_2374,0.001401074,3467.824797,124112367.9,439482706.2,,,,,
Run_2375,837266.5106,5652.231175,2593.159331,34308.57113,,,,,
Run_2376,468965.5339,4210.321599,986.0180293,9774.900584,,,,,
Run_2377,0.002111626,3720.388169,490006506.4,1281774838,,,,,
Run_2378,0.001993652,3707.329362,208517697.3,582323522.1,,,,,
Run_2379,0.001996296,3708.284363,208999315.9,583329154.6,,,,,
Run_2380,0.001996098,3708.222417,208998929.5,583328917.1,,,,,
Run_2381,836835.8743,5812.366708,2917.012911,41374.95588,,,,,
Run_2382,0.001342131,3462.651757,53018458.57,206850043.4,,,,,
Run_2383,0.001996098,3708.222422,208999202,583328904.8,,,,,
Run_2384,0.001996098,3708.222422,208999202,583328904.8,,,,,
Run_2385,0.002912419,4082.897548,8209364809,26598426107,,,,,
Run_2386,0.002797447,4023.813596,5497417237,17227903484,,,,,
Run_2387,0.002897018,4078.273737,8209361724,26598415566,,,,,
Run_2388,0.002911587,4082.651502,8209364682,26598425750,,,,,
Run_2389,0.002912383,4082.877744,8208475590,26598660852,,,,,
Run_2390,0.002811744,4056.302294,7023743032,26816510726,,,,,
Run_2391,0.001326866,3474.89943,752827711.6,3992579723,,,,,
Run_2392,0.002912419,4082.897548,8209364809,26598426107,,,,,
Run_2393,0.001314774,3471.743468,629621879.3,4007307994,,,,,
Run_2394,0.001306388,3467.56925,418487942,2660149627,,,,,
Run_2395,0.001305639,3467.343099,418487776,2660148652,,,,,
Run_2396,0.001305543,3467.3136,418506880.7,2660143989,,,,,
Run_2397,0.001315206,3469.204659,504360480.9,2651127423,,,,,
Run_2398,0.002695352,4001.284454,4636743734,17366720912,,,,,
Run_2399,0.001305542,3467.313186,418487744.4,2660148451,,,,,
Run_2400,0.001305542,3467.313186,418487744.4,2660148451,,,,,
Run_2401,0.002605335,3958.941729,2619981286,9909261713,,,,,
Run_2402,0.002541542,3933.822675,1433809276,5590514647,,,,,
Run_2403,0.002551028,3937.11807,2539866702,9609466415,,,,,
Run_2404,0.002609607,3960.234095,2619982279,9909265470,,,,,
Run_2405,0.002607966,3960.433749,2688906125,9897735307,,,,,
Run_2406,0.002684596,3970.744455,3145925597,9838795757,,,,,
Run_2407,0.001297241,3463.633254,241652407.5,1568936107,,,,,
Run_2408,0.002605335,3958.941729,2619981286,9909261713,,,,,
Run_2409,0.001302742,3463.701454,293340239.3,1563339503,,,,,
Run_2410,0.00129986,3462.202154,166039807.7,915046223.9,,,,,
Run_2411,0.001296258,3460.77578,160588717,891236657.9,,,,,
Run_2412,0.001297734,3461.462131,164486684.9,914772227.3,,,,,
Run_2413,0.00128948,3460.880917,135456903,916914515.4,,,,,
Run_2414,0.002599595,3935.19309,1802434733,5545113790,,,,,
Run_2415,0.001297774,3461.488411,165947672.6,914544263.8,,,,,
Run_2416,0.001297774,3461.488411,165947672.6,914544263.8,,,,,
Run_2417,0.001927139,3702.049704,60613212.71,184537296.6,,,,,
Run_2418,0.001910593,3700.845397,10688291.29,44373348.52,,,,,
Run_2419,0.001927102,3702.0386,60613207.22,184537283.7,,,,,
Run_2420,0.001927078,3702.03134,60613203.02,184537273.7,,,,,
Run_2421,0.001927081,3702.018421,59212862.45,184620068.2,,,,,
Run_2422,834654.1631,6022.060094,3279.738765,83489.92465,,,,,
Run_2423,0.002611334,3908.155339,142136758.1,342725786.4,,,,,
Run_2424,0.001927139,3702.049704,60613212.71,184537296.6,,,,,
Run_2425,1225648.894,7612.222942,5206.111538,152180.1927,,,,,
Run_2426,1224204.167,7056.180732,4424.923211,129086.3408,,,,,
Run_2427,1224204.167,7056.180732,4430.037911,129594.5199,,,,,
Run_2428,1224204.211,7056.159881,4407.714364,127380.0207,,,,,
Run_2429,0.002573283,3905.28228,23794112.8,78929169.28,,,,,
Run_2430,833739.0081,5736.408425,2853.126435,70616.73833,,,,,
Run_2431,1224204.167,7056.180732,4407.754327,127380.5148,,,,,
Run_2432,1224204.167,7056.180732,4407.754327,127380.5148,,,,,
Run_2433,0.001781787,3699.456153,2192519.248,48623055.72,,,,,
Run_2434,0.001811775,3699.801487,13241955.32,177971505.2,,,,,
Run_2435,0.001782018,3699.583678,7349644.964,92527427.06,,,,,
Run_2436,0.001781816,3699.484391,5078646.068,77593275.75,,,,,
Run_2437,0.001781786,3699.455824,2146442.551,48623172.65,,,,,
Run_2438,0.002326164,3725.98187,16081747.8,48005462.52,,,,,
Run_2439,0.002299786,3902.333607,4907233.917,85280691.28,,,,,
Run_2440,0.001781787,3699.456153,2192519.248,48623055.72,,,,,
Run_2441,0.003217664,3940.430385,90561946.53,162742162.1,,,,,
Run_2442,0.003758732,3977.256108,325015171.2,527924793.1,,,,,
Run_2443,0.003771165,3983.016477,421845120.6,639733487.1,,,,,
Run_2444,0.003771699,3983.216113,425825724.2,639408547.2,,,,,
Run_2445,0.002362976,3904.933818,101119548.5,680381584.5,,,,,
Run_2446,0.002688086,3754.783395,192971487.4,340625067.6,,,,,
Run_2447,0.003771538,3983.127509,421845181.5,639733566.4,,,,,
Run_2448,0.003771538,3983.127509,421845181.5,639733566.4,,,,,
Run_2449,0.001305669,3463.719818,234815378.5,1185652585,,,,,
Run_2450,0.001314236,3467.75347,421863992.6,2086278171,,,,,
Run_2451,0.00130551,3463.672163,234815349.1,1185652445,,,,,
Run_2452,0.001304748,3463.435675,234814990.6,1185650846,,,,,
Run_2453,0.001305785,3463.784236,237719341.7,1185139709,,,,,
Run_2454,0.001295814,3462.559775,185083899.9,1189198700,,,,,
Run_2455,0.001953821,3722.44367,1016827871,3637719315,,,,,
Run_2456,0.001305669,3463.719818,234815378.5,1185652585,,,,,
Run_2457,0.00191017,3716.491423,834072231.8,3654731914,,,,,
Run_2458,0.00194489,3731.33458,1528181898,6585918749,,,,,
Run_2459,0.001949902,3732.885246,1528184040,6585927863,,,,,
Run_2460,0.00194025,3729.491058,1492512112,6592976780,,,,,
Run_2461,0.001980737,3737.226356,1863498707,6545483889,,,,,
Run_2462,0.001301958,3465.265085,340934789.3,2092607770,,,,,
Run_2463,0.001941466,3730.217679,1528176632,6585893811,,,,,
Run_2464,0.001941466,3730.217679,1528176632,6585893811,,,,,
Run_2465,0.00718782,4447.277186,14145637549,18611145911,,,,,
Run_2466,0.005486758,4142.759273,2971230232,3582288142,,,,,
Run_2467,0.007012783,4367.75401,13628720638,17717425562,,,,,
Run_2468,0.00679679,4196.414495,1003354401,1691735407,,,,,
Run_2469,0.007186934,4446.71681,14116065330,18619157773,,,,,
Run_2470,0.002635264,3994.841628,5196850450,21493781442,,,,,
Run_2471,0.00718782,4447.277186,14145637549,18611145911,,,,,
Run_2472,0.00718782,4447.277186,14145637549,18611145911,,,,,
Run_2473,0.002499515,3904.145638,7396639.291,170799995.2,,,,,
Run_2474,0.002434093,3903.661681,26818518.88,363671806.3,,,,,
Run_2475,0.002444094,3912.376466,785211457.8,3721841101,,,,,
Run_2476,0.002433988,3903.517007,1063523.747,40840008.61,,,,,
Run_2477,0.005406659,4089.982563,11005559.62,40639959.65,,,,,
Run_2478,0.002433986,3903.516898,1042836.05,40840097.89,,,,,
Run_2479,0.002433986,3903.516898,1042836.05,40840097.89,,,,,
Run_2480,0.002433986,3903.516898,1042836.05,40840097.89,,,,,
Run_2481,0.001283965,3459.402842,39007354.93,304184686,,,,,
Run_2482,0.001256205,3458.359264,226586.0088,6647492.152,,,,,
Run_2483,0.001283951,3459.398381,39007352.2,304184670.3,,,,,
Run_2484,0.001283946,3459.396864,39007351.22,304184663.8,,,,,
Run_2485,0.001283956,3459.398131,38794666.69,304203178.7,,,,,
Run_2486,0.001294072,3459.756345,51188990.13,303605776.6,,,,,
Run_2487,0.001283965,3459.402842,39007354.93,304184686,,,,,
Run_2488,0.001283965,3459.402842,39007354.93,304184686,,,,,
Run_2489,0.001294009,3459.734284,50889720.42,303635134.7,,,,,
Run_2490,0.001270415,3458.491114,336982.6982,6646794.818,,,,,
Run_2491,0.001270415,3458.491124,336982.7112,6646794.929,,,,,
Run_2492,0.001270415,3458.491156,340716.2838,6646759.138,,,,,
Run_2493,0.001256205,3458.359177,224849.6533,6647498.953,,,,,
Run_2494,0.001270415,3458.491075,336982.6595,6646794.333,,,,,
Run_2495,0.001270415,3458.491075,336982.6595,6646794.333,,,,,
Run_2496,0.001270415,3458.491075,336982.6595,6646794.333,,,,,
Run_2497,0.001861903,3701.364829,59351710.92,334150180.2,,,,,
Run_2498,0.001934408,3720.319887,937743410.3,3786453269,,,,,
Run_2499,0.001861807,3701.335088,59351673.97,334150036.4,,,,,
Run_2500,0.001861744,3701.31514,59351627.06,334149863.1,,,,,
Run_2501,0.001861948,3701.389658,60490912.45,334090978.9,,,,,
Run_2502,0.001913845,3702.505774,90670623.34,333085085.9,,,,,
Run_2503,0.002465242,3906.649303,140409475,632599715.9,,,,,
Run_2504,0.001861903,3701.364829,59351710.92,334150180.2,,,,,
Run_2505,0.002579777,3908.98629,220118143.4,629379675.3,,,,,
Run_2506,0.002829098,3972.302016,3016020766,7464414494,,,,,
Run_2507,0.002832188,3973.268371,3016022385,7464418518,,,,,
Run_2508,0.002818869,3968.715632,2988406374,7469287117,,,,,
Run_2509,0.002621274,3949.605956,2325541172,7623899025,,,,,
Run_2510,0.002028216,3728.242697,1248152772,3718371615,,,,,
Run_2511,0.002819805,3969.275832,3016004982,7464370338,,,,,
Run_2512,0.002819805,3969.275832,3016004982,7464370338,,,,,
Run_2513,1224234.929,7190.275756,5114.498628,557923.671,,,,,
Run_2514,1222092.126,5850.740147,2829.462843,226468.0244,,,,,
Run_2515,1224234.929,7190.275756,5097.607275,554353.257,,,,,
Run_2516,1224234.929,7190.275755,5167.199139,569022.3809,,,,,
Run_2517,1226064.926,7189.046144,5111.210831,557731.8481,,,,,
Run_2518,0.002629876,3975.424885,3374161355,13051224614,,,,,
Run_2519,467376.3652,4462.791172,1477.347783,116115.3745,,,,,
Run_2520,1224234.929,7190.275756,5114.498628,557923.671,,,,,
Run_2521,0.001302232,3466.068053,346938015.3,2055606592,,,,,
Run_2522,0.001265041,3458.480673,2645535.116,39256112.89,,,,,
Run_2523,0.001265036,3458.47879,2645533.392,39256097.74,,,,,
Run_2524,0.001264384,3458.474254,2386629.603,39161979.1,,,,,
Run_2525,466668.0694,3979.87463,742.5479428,57674.03883,,,,,
Run_2526,0.002328733,3902.972764,20847034.52,185790758.5,,,,,
Run_2527,0.001265041,3458.480509,2645535.016,39256112.01,,,,,
Run_2528,0.001265041,3458.480509,2645535.016,39256112.01,,,,,
Run_2529,0.002687484,3935.405122,1514922210,3737786483,,,,,
Run_2530,0.002621782,3918.269365,699476810.4,1789701199,,,,,
Run_2531,0.002699402,3939.212834,1514945715,3737847486,,,,,
Run_2532,0.002689009,3935.927421,1514933489,3737817284,,,,,
Run_2533,0.002687538,3935.442163,1516771494,3737410992,,,,,
Run_2534,0.002556592,3924.748136,1084097915,3781807400,,,,,
Run_2535,0.001316669,3462.94662,183705490.2,640074630.5,,,,,
Run_2536,0.002687484,3935.405122,1514922210,3737786483,,,,,
Run_2537,0.001294054,3460.842182,103049590.1,637942288.2,,,,,
Run_2538,0.001288555,3459.50399,46326920.18,319774068.5,,,,,
Run_2539,0.001288866,3459.603398,46327397.66,319776404.8,,,,,
Run_2540,0.00129039,3459.803075,55247836.91,322227541.6,,,,,
Run_2541,0.001301317,3460.245541,70643343.02,319011466.6,,,,,
Run_2542,0.002516365,3914.259396,476828411.2,1802483936,,,,,
Run_2543,0.001288874,3459.605694,46327398.86,319776411.2,,,,,
Run_2544,0.001288874,3459.605694,46327398.86,319776411.2,,,,,
Run_2545,0.001250601,3458.307031,160473.4639,5740569.145,,,,,
Run_2546,0.001302403,3467.06461,508058275,3329367095,,,,,
Run_2547,0.0012506,3458.306832,158491.64,5717940.862,,,,,
Run_2548,0.001250602,3458.307354,160955.6396,5745494.523,,,,,
Run_2549,0.001250601,3458.307048,161568.8138,5740566.111,,,,,
Run_2550,466548.5289,3935.02849,645.4077405,26747.39564,,,,,
Run_2551,0.001753505,3699.19677,552175.7795,13185488.73,,,,,
Run_2552,0.001250601,3458.307031,160473.4639,5740569.145,,,,,
Run_2553,832106.884,4797.330576,1519.88123,66285.71794,,,,,
Run_2554,833720.6355,5861.776829,3271.787709,334057.7223,,,,,
Run_2555,833720.6355,5861.776828,3027.091517,284388.1374,,,,,
Run_2556,833720.6326,5861.779962,3221.711055,324118.4155,,,,,
Run_2557,0.001956191,3743.052681,2294402826,10689885141,,,,,
Run_2558,467395.8039,4484.306504,1470.788385,119947.677,,,,,
Run_2559,833720.6355,5861.776829,3221.708471,324118.3926,,,,,
Run_2560,833720.6355,5861.776829,3221.708471,324118.3926,,,,,
Run_2561,469750.0489,3515.598198,78.43684953,1717.597781,,,,,
Run_2562,469814.3379,3554.966711,79.63780064,1735.105246,,,,,
Run_2563,469750.0489,3515.598198,78.90302493,1753.840304,,,,,
Run_2564,469750.0489,3515.598198,79.13621106,1771.967098,,,,,
Run_2565,469750.049,3515.598198,78.43685068,1717.59779,,,,,
Run_2566,0.001257611,3458.372765,284508.8423,7647484.196,,,,,
Run_2567,469750.0489,3515.598198,78.43684953,1717.597781,,,,,
Run_2568,469750.0489,3515.598198,78.43684953,1717.597781,,,,,
Run_2569,0.001257611,3458.372957,281943.6721,7647506.28,,,,,
Run_2570,0.001303202,3465.433478,322136628.1,1966069094,,,,,
Run_2571,0.00130291,3465.344525,322136552.5,1966068624,,,,,
Run_2572,0.001303527,3465.542338,323256259.3,1965836408,,,,,
Run_2573,469814.3381,3554.966711,80.79850481,1823.096955,,,,,
Run_2574,0.001303482,3465.517482,322136683,1966069329,,,,,
Run_2575,0.001303482,3465.517482,322136683,1966069329,,,,,
Run_2576,0.001303482,3465.517482,322136683,1966069329,,,,,
Run_2577,0.0026048,3933.21542,1324496216,4122031180,,,,,
Run_2578,0.002494175,3907.145777,147955942.8,588442261.5,,,,,
Run_2579,0.002599509,3931.600507,1324494515,4122026493,,,,,
Run_2580,0.002600957,3932.053838,1324495297,4122028667,,,,,
Run_2581,0.002603915,3932.726754,1302605901,4124848653,,,,,
Run_2582,0.006856639,4266.834252,3762561730,3698972032,,,,,
Run_2583,0.001922934,3712.196787,542318056.2,2076814656,,,,,
Run_2584,0.0026048,3933.21542,1324496216,4122031180,,,,,
Run_2585,0.004659442,3922.64796,1773296490,1881032903,,,,,
Run_2586,0.003593507,3821.574846,248359785.1,293333584.7,,,,,
Run_2587,0.003593251,3821.494998,248359645.8,293333448.6,,,,,
Run_2588,0.003590489,3820.513714,249588639.7,292767724.3,,,,,
Run_2589,0.001874137,3701.203998,60531072.26,311087818.9,,,,,
Run_2590,0.005125022,4077.606778,516181130.3,547051596.3,,,,,
Run_2591,0.003590445,3820.48441,247890365.9,292903588.2,,,,,
Run_2592,0.003590445,3820.48441,247890365.9,292903588.2,,,,,
Run_2593,0.001293141,3461.321389,271784075.5,1790230043,,,,,
Run_2594,0.00125214,3458.319887,108392.7197,4387565.89,,,,,
Run_2595,0.00129752,3463.893499,341629423,2151012666,,,,,
Run_2596,0.00130098,3465.230548,342737093.6,2159097335,,,,,
Run_2597,0.001293127,3461.30875,270605586.7,1790419505,,,,,
Run_2598,0.001302345,3462.301887,355640640.1,1784893280,,,,,
Run_2599,0.002555503,3933.358786,2980084070,11230498974,,,,,
Run_2600,0.001293141,3461.321389,271784075.5,1790230043,,,,,
Run_2601,0.002769694,4003.490473,4701561076,13781503539,,,,,
Run_2602,0.00236234,3902.898893,1851727.42,19004629.81,,,,,
Run_2603,0.002362324,3902.89193,1832134.468,18934754.43,,,,,
Run_2604,0.002362354,3902.902908,1920370.488,19004391.94,,,,,
Run_2605,0.002254426,3901.917118,1040162.116,19011055.62,,,,,
Run_2606,0.001269363,3458.479594,232131.5255,4934399.544,,,,,
Run_2607,0.002362348,3902.901451,1851762.059,19004767.56,,,,,
